2189747317,,张鈂胱,,175798239788320856,
5201790053,,张桀,003582659253,707967193482020543,
2189755635,,张桀,003582659253,707967193482020543,
3994380869,,张鞄秦,,418810087424318752,
2189628549,,张黊鍪,,220817147311544709,
2186954938,DvDvUUE,,002548940744,71RHM1ESA,
2186967025,,周覆微,,594382128410835349,
2186964843,,周巋縞,118592552853,090245209028615443,
5203012301,,朱南懆,,80233707693862168X,
2186955666,,陈渖颁,,063452310832558105,
2186955666,,陈渖颁,,063452310832558105,
5872399878,,崔位霦,058063444078,431921482376089855,
3994314953,,崔鴀膔,,639978863781720758,
5872584083,,党柁,,237029512298524100,
5203000340,,董笶揯,126510296044,188340606474827117,
3994314954,,杜尹,120583475841,195219955519746879,
2189734983,,樊榸仔,,704063308545961790,
5872499887,,冯抍棱,120572229250,456657636321170027,
5872352465,,冯袹垯,,947104033712353508,
2189706130,,高椸,,82051309421697583X,
5203006237,,高僗陎,,569920936703802334,
2189699764,,高揄倢,123502259527,976123350705372024,
2186954671,,郭抆祄,126555835748,765476368101961420,
2189622448,,贺鼼霰,008607633465,089655586069657040,
3995242983,,何绪,,791844899043314489,
5203013380,,黄初卖,008628302815,700789911296107493,
5874847659,,黄餥錬,,276248708645397385,
5872329501,,胡饙,051001691742,359072944336944053,
5201087949,,靖睸葫,,991761567533879755,
2186956321,,兰襡鴆,056064039314,25483802422360382X,
5874847660,,梁廐瑖,,076918397845172216,
2186955312,,李礳懤,,281224824492289411,
5872387447,,刘繻虘,006633598499,224059930472489287,
2189768931,,刘杴儊,,800623490306392677,
5874847661,,刘懱鶌,,675863115234155022,
5872505238,,刘潹劕,051099424647,275328610349895985,
2186938992,,李阿撢,,492162484054534293,
2186938992,,李阿撢,,492162484054534293,
2186955310,,马斉冾,053083199583,823034133332628006,
2189753245,,南弻勣,,929554431971662563,
5801775318,,裴擑嗭,053047526450,353907920652266035,
5874847662,,秦嫍魊,006546541425,957090527363158195,
2189758294,,邵欢排,053026506667,269983058034955349,
5203006772,,史幪鋢,125565345112,435992412112356331,
2189734612,,师蔼顲,,356008526134809199,
2186954729,,师苇欞,015031343018,036814663202556105,
3995203990,,史趡欺,,268883874792966932,
3994827711,,宋聧蟥,200556799293,168590286567529869,
2189543354,,孙懃艳,,951973360416491469,
5894995696,,孙懃艳,,951973360416491469,
3992703812,,孙搟,,896192560010276247,
5872434626,,孙乎末,000518897191,238672295596675552,
5872284154,,台肚欧,,556273986558173360,
5894990042,,王欝燢,,229571267461657074,
2189736386,,王鮿卡,126073934192,859438024643893874,
5894990043,,王罃笟,126076676475,622951297149070499,
2186955667,,王檺,,483541227209659217,
2186955667,,王檺,,483541227209659217,
2186938472,,王彤,015079340980,616520988908556284,
3995772009,,王磚,,875373954096420826,
2186953074,,王璝珝,005308060169,662189284393385715,
5202999444,,王诮的,015096148978,734457902479212851,
5202993632,,王栜擨,053092292207,498217441621264288,
2189613273,,卫麜鉚,,405868331171345556,
3994827712,,尉虷躷,,204229982525699638,
2186955280,,文呈,002379423168,951935265798674001,
2189734613,,文針,002862866915,801483989881991110,
5894999945,,吴锅,,360763965116478660,
2189753246,,吴凛蕜,,596778399663447148,
2186938993,,杨鄬懾,,57076095431985372X,
5874847663,,姚嬷屉,,021599208145877254,
5202787809,,叶囪噲,053084732977,098516212606563036,
2189736449,,阴藠笺,058036518232,527404322628573266,
2189768582,,张莊鎿,,835009712778993013,
5874847664,,张张溋,,487916934187664345,
2189768588,,张衆,315061350319,396713560699976605,
3995203991,,张鯍拾,,84553810322277872X,
3994827713,,张熱,,140115966240897176,
2189755843,,张桀,,722183475541938315,
5203008511,,张躼頩,,042068560622239691,
3994348416,,赵娽蚘,,291552118245260281,
2189736387,,赵犊骒,001483317611,234215719154538235,
2189736450,,周儨錴,001671554095,620093755908049575,
5872610213,,朱碪懢,,463452447097614440,
2189734621,,敖瓗,056015377711,009458575731055508,
3993180776,,白鏌垏,,87540377055933734X,
2186976559,,包濧,,689323828916449403,
5203020124,,巴鷺楿餯痩,,887100525350389264,
5872636299,,布襢,,449831486944078791,
2189765310,,才禺,,172849225493058347,
2186919875,,丁鹴,005337354890,873427907481072445,
2189780489,,董惫勃,122531120628,045015907787211460,
4242296823,,额晙莌黺摁,,725644868491791235,
3995187479,,付汐鼎,,264754434919852961,
2186974761,,宫辕减,005488082207,046916571955131334,
5201790491,,郭栖,,804053993750477964,
3995225343,,郭岹膌,,410030355414369467,
3995225344,,郭惊獅,,687206015518696175,
3995210120,,郭薞恅,,803639581051646926,
5872321647,,顾紱,006496535346,571334169822036803,
4242296824,,哈坏煣鴲,,451845744551437100,
2180029794,,黄蝽響騥杇鶢潅                          NO,,RN6FH20IZ,
2189731822,,黄碳齴,115025542324,043103452760098278,
3991517132,,胡磏罻,111019972715,122461272258663953,
3991504423,,江吧,118081985363,765788541691649860,
2180025569,,贾谧,056003766049,626028670244951633,
5203017185,,贾駪懿,,059833903946315602,
3992441141,,金墔,052078142929,263515934940522081,
5203020125,,孔棶畭,111061209217,018443521835974671,
5203016975,,孔嬎掰,055041073678,170954779030248908,
3993180777,,李幸钴,,58466202982800150X,
5872594822,,李忒,056042311084,769247228940893165,
5872618392,,李硒蓸,005300374298,882565564617782700,
3992473259,,李帰胂,110061086491,876049182077745362,
2189767630,,李徕蹱,,285324056200346570,
3995227158,,李穎,,880870237759857194,
3995220541,,吝趾盝,,694643909623321871,
3993180778,,李軽鹗,,280552741351353551,
5872660828,,刘囡,052050497236,743269600546272360,
3991504424,,刘齤,006768000404,238620301476517518,
3992463847,,刘帊龏,,269443848059382743,
2189774671,,刘豜铰,,170997959011380545,
2189774672,,刘矵軜,,072252868888244595,
3995187888,,刘歋甎,050037332188,27522323712103034X,
3995187480,,刘髤怏,,762827346373692334,
5201790315,,李羃啀,002686977059,283879557112379227,
3991698420,,李篚塘,,192536091873713805,
5201790316,,李鳮蹘,,987935010359830605,
3991504882,,李羱热,,772389705060557809,
5872246420,,李餞櫩,052047094253,005233353311443462,
3992455480,,李貾,115048470715,422740945234984159,
5203026117,,路粂廏,,584250475842096213,
3993886670,,马舜荫,,037612982788066077,
5203105497,,马碠櫚,,556304164359974102,
3993180779,,马鎻,,436402646725539388,
5202989217,,孟亨侃,,907599101664842419,
3994383106,,孟泳鷀,,841261173217618892,
5201790441,,莫獬雔,,516132167833314061,
3991522604,,彭誩庍,110015955970,245876927963100036,
5201790383,,秦訬慰,110082595715,787204714900968422,
2189783527,,萨鰂歊,310057554742,299930099005800691,
3991485154,,沈覻,,341926052429255694,
3993143022,,石蓔輣,120555115145,048202878887225729,
2189761274,,司繧嵗,,434352387382491143,
5871926342,,司籃巭,,016887881401673858,
2186926024,,宋脖艛,058077108008,225988280638145182,
2186926024,,宋脖艛,058077108008,225988280638145182,
2186959073,,苏輅燽桯,052021149835,01207038207273605X,
2180028608,,苏怊,,954700520836695662,
2180026593,,特踿藠薽,,503645906025420858,
2186926025,,王賸玁,052039511210,23517302637271907X,
5201790686,,王袦荚,,255922718085599376,
3993852419,,王懖雗,,787285414005273953,
2189745014,,王鼸夰,056043894973,283295836912620534,
3991493668,,王餜硏,,08641280426570682X,
2186959076,,王少隮,,289723362147012276,
3995240042,,万胚芾,,409209707419803705,
5872107293,,武湶褣,110027058834,898108429735450507,
5871926343,,吴珆銙,,780765231176233559,
3995241902,,肖绫蜇,,049301750564340430,
2180025573,,谢鑙韂,,955256423367525045,
3990289468,,谢漙麀,058005970992,410272805592549023,
3995210121,,谢殄汑,,353733221753786325,
3995241696,,杨鬸粹,,150076319536851184,
3992443006,,杨鶟削,058092091728,805938168674211230,
5201790687,,杨憵嵁,,92489295718442996X,
3995367809,,杨栂泲,126539954696,486009761282922691,
2189761624,,杨萑諜,,208112826134325886,
2180025492,,姚黜圂,,051875555797823769,
3992442846,,姚家,,833261579302252022,
3990303954,,叶曰靛,056032268280,837543369025527550,
3991530543,,应魭壼,115036332697,86143531842611230X,
3992455481,,尹鶸,,319385556063133273,
5872399183,,俞蚸,,530558049441041714,
5872399184,,俞詸蝖,,376082851556273392,
3991508245,,张綺篕,000316415866,226305168186479331,
3995240043,,张楱,050085182245,051800068724071799,
5894993943,,张韄礌,,866190404935829269,
3992450648,,张瞳,,399798833142733116,
3992461554,,张瞳,,399798833142733116,
5872555640,,张肣,051055192084,869403938537218353,
2189743085,,张蒲溓,110023063770,211474423564089593,
5201790456,,张堜橊,,498398107691870298,
5872594823,,张雵,121534937382,016553035835943080,
3993890738,,重聯,,352640930891649653,
2189760804,,仲浮,050037937298,779588926830395380,
2189767607,,周縱,115093710854,239553623124769540,
5872307347,,周蛕,125502144527,229968445068919844,
3991503573,,朱雤初,,252205282147921249,
3991503574,,朱狳,,533605384743338809,
2189755112,,朱櫯,,140707636653295327,
5872584645,,朱礸紊,,69492298330354318X,
3994328161,,白蔹釻,118039698181,800620194847079753,
2189725534,,曹堀竍,,270016968291967958,
5872547524,,陈亙鉋,111068359611,210664060041570930,
2189661761,,崔薏衯,,420994837075410741,
2186970895,,杜敱詅,,610066867717341277,
2186970895,,杜敱詅,,610066867717341277,
5872710678,,高吻号,,966391080963048726,
2180030661,,关犓,112076242934,27525673935902350X,
3992459877,,韩闆,115021301522,134126847622337018,
2186942720,,好订羦鉿怞絃                            N,050008934799,540065136848062056,
2189680767,,黄慙壓,,129735768465212327,
5872710679,,姜吽,112000681084,477711484167956281,
2189729023,,李豃欔,115007883550,167902226961762145,
2186969183,,李洣,,180380070797739281,
3993115220,,刘酈汅,008662890907,904514312265480620,
2189729024,,李裩浨,,724227279317485828,
3995283301,,马剜,001785123518,637842621845154957,
2186956077,,散囎,113000472277,736181071035799213,
5872522973,,斯婢,,195854409527938427,
2186942721,,斯旮悸扼,,151936438538405927,
3991529582,,宋鵡贗,,096722178345639840,
3995283348,,孙錙嚾,052052905668,421712065914271294,
3995283246,,孙襎抺,008225094735,481114841189299760,
2189763915,,孙筌嶎,,268563342332319983,
5872522974,,通莝戂,,996589739936042033,
2189719894,,王霎詽,,08740695367261534X,
2186926307,,尉丮,056019078512,40158200501845725X,
2189680768,,卫隂姳,116085328627,565453438339250416,
2186956078,,乌毥谆傪萟,112089526304,02425495696794600X,
5872044555,,吴餜墉,,082621976109875276,
5872303811,,雅凐,,558914784951865031,
5872541120,,叶垦,,471001854803801391,
5872542202,,伊臧恷,,555579247205436400,
2186970896,,张戂廿,,486583674623463728,
2189729025,,张鯞酃,118095282342,82361446210965221X,
2189763916,,周幰嘟,,667757126651696880,
5872044556,,朱虡纱,,013598459751377939,
5201790271,,白視谛,,111203021041793055,
2189744849,,白靌挨,,477191688394016629,
5203735485,,陈姺,053066138323,864382063362709157,
5201790261,,陈秹赔,312039939873,922560898192654816,
5201790262,,高掯鸝,,110270471383780275,
5203735486,,郭檩衖,,658522885664426417,
2189743193,,霍怗鞧,,30545747400244282X,
5872498631,,解窴痓,,32111546839016758X,
2189768094,,纪貤韚,,03101256115340227X,
5203735386,,金喓纲,056009383622,930368817782108320,
5201790304,,李像使,,891823341697647581,
2180025860,,李驆倀,005364461625,505013095159217839,
2186949321,,刘疩委,122547005794,846872847984423217,
5201790299,,刘倝蓆,,539483825939314205,
5203735487,,李鼏,,271861734446816951,
5201790208,,李樜铰,,597667286108067981,
2189689055,,孟趭繜,055022276622,022936657264423259,
4242318076,,娜鳏,,990076905671701446,
2189741133,,彭歠祪,,564949623000087106,
5201790272,,萨揦,,889932435105650633,
2189765921,,孙戺疎,,651614982463910708,
5201790195,,特辳枋囉瀙,,784131764059739614,
2186953528,,王醐泠,,611971398569078816,
5872564582,,王鳧祻,,231693719477417615,
5203735488,,王瓾,,577698658792435646,
2189743125,,王玃擇,006649030769,56653265816015111X,
2189766740,,王癫迶,123032286457,07577399435979364X,
2189741134,,王僰齝,,077147492144258922,
5872593188,,吴墸絥,001543446168,276563338092637502,
5203735489,,吴冔騹,,029968941169561890,
5201790125,,吴滩落,,276307197240872936,
5201790308,,徐你鋆,,860991839617853493,
5201790196,,杨崀瑪,,643868159845340118,
5203735387,,闫撽,051079742019,847901977777859997,
5203013135,,张苻,,378052287634953794,
2189762555,,张対,,301830719379328781,
5203735490,,张豪睸,115557129721,26204632718792630X,
2189743126,,张冱砮,053068723103,624903188012910451,
2186935463,,赵閣,006159863696,832083986894350661,
2180025861,,赵軚圳,005364461625,744496499082910046,
5201790324,,周烱慪,,439946300724457631,
2189731174,,艾蠦国,,230886591884802595,
5872553638,,毕鈠蚛,,91730160935106521X,
2189761710,,陈郙,058064455336,204564200449263534,
3995218917,,陈瘤呏,121037212969,82373602010656047X,
3994334063,,程囯腵,,360267679172618469,
3995181177,,陈趍虇,,385683497809636069,
3993469041,,崔輓狲,006423767005,832413645599431508,
3995254840,,冯聹媌,,557471484927553567,
5872514806,,高凓搵,,631777958447374564,
5872553639,,高魗恈,,558727465730399789,
2189731175,,高圫,,250080519412485623,
2189705462,,李暞鑈,,346851890461348064,
5894991978,,刘払骶,,576846279719590141,
2180028578,,李獉,,432239380513938802,
2189729371,,孟穁硬,,28144543948094002X,
5872553640,,潘如渳,,830119486818222584,
3995254841,,秦蛰,,118269501188541202,
3995181178,,盛住继,,646816123049103674,
3995642833,,宋韗杲,,510137669068717412,
3994379542,,孙牜笫,053091578072,011676838972810933,
3995218918,,佟侷厸呠懶憍,,380798698468436752,
2189705465,,王鞾,,160507805858336386,
5203014127,,王塓唉,001315087680,017154568716062899,
3995204221,,王栌狳,,655824449783024825,
2186954258,,王畹琌,050014292930,617631831392352035,
2189714901,,王嵹瓕,,629567583524657240,
5203019643,,王鬶,058057755974,183605960420553110,
5894991971,,王伯訃,,59509950402755023X,
5203019644,,吴衞閯,,873417710375632482,
2189727429,,谢簆銺,,169560548457230887,
2189745092,,徐嬢譢,,033353994229555306,
3994356901,,袁跶,,904383757764523094,
2189762160,,张穕核,,643993185090697552,
2186968941,,张鑡焻,050026354338,841932027114467371,
2189747140,,张糫麐,,431674516156626168,
2186968942,,张氠訡,,783487502350707011,
3992444880,,张懵萇,056056808417,853594376058167839,
2189729372,,张襘襊,,300752832823210397,
2189727430,,张訢需,,394879252548510231,
2189745466,,张駷鑰,056064330839,947612404319786999,
2189741796,,张桘取,,444947113424487276,
2189747144,,张湆旄,,897520710904697712,
2189762161,,郑婗砈,,387051421866143058,
2186955666,,陈渖颁,,063452310832558105,
5872460270,,巩癏凯,,392085325384455106,
2189758294,,邵欢排,053026506667,269983058034955349,
2186955667,,王檺,,483541227209659217,
2186955668,,王籽鴶,000101288796,242312809684327252,
2186955669,,杨潀嗡,001522142140,990967371102681133,
5202787809,,叶囪噲,053084732977,098516212606563036,
5203008511,,张躼頩,,042068560622239691,
2180023748,,,,353733416148005229,
2186966924,,顿銙鎙,,670012367812816731,
2189734940,,冯螦颩,051086982916,815567371597990210,
5201789982,,冯謴随,,030116519681677260,
5203736874,,富塃醤,118025356345,475154708215165779,
5204049626,,郭饯鞻,,787658419298699718,
2015800018,,郭鱭殙,,803108950869237231,
5203016070,,解虖涛,050001744562,119148472465029836,
3992454294,,久甦耋闑,,034213909063092709,
2186909898,,刘犔碰,052014852151,917227577912764166,
2015808113,,刘惡蝻,,660338791510622076,
2015800051,,李数树,052065474526,108571369401777205,
2015801342,,马誓痺,002220557527,711128032955973248,
2015801200,,马堾,005683764760,750908164954968594,
3995237408,,彭俐暀,,700299512194219056,
3995230408,,秦脹淅,,512235493568326866,
2189725939,,全咔线,120068704768,831104163521196656,
2015807816,,任跻廜,,057119429038233874,
5203015449,,任们涍,006721610033,951573471504350203,
2180023749,,,,437612966766695246,
5201790204,,苏殭,003319319479,159203783779847637,
5201789983,,田嘤覠,,738038902048407748,
2180023750,,,002428318644,673526531600859811,
2015808711,,王謸蝗,,776009554873545274,
5201790573,,王挼獚,052020431175,035731500547175975,
2186967957,,王玷呠,006260724980,760385229956035652,
189725940,,吴寷j,,87623068616309441,
2186945977,,肖楞瑺,055069892145,010189877126487463,
2015806110,,谢迲畓,053021471052,475945319577821894,
2015806172,,徐矇,,438622027994775175,
2015801417,,徐劾憹,008214834496,59458425222364737X,
5892825024,,叶陘,001385112040,940967696404673423,
2189717306,,张蚀媕,001680168432,578409057064692626,
2015802092,,宗娽庤,058015046617,490706102347378860,
2189717307,,左擙胩,052015293105,853349831630203178,
2189743501,,陈匌,120516124028,511905224157634883,
5202799715,,陈崴纪,,657827711364036200,
2186960215,,韩羵壴,058049520610,945128438542779902,
2189627747,,亢鵜葬,,076413975812732671,
2189778488,,梁齼筎,,932853966118269475,
2176264607,,李仃忘,056070321593,425064133888102079,
2189653371,,李俗靄,,890838160857868269,
5202799716,,宁埕顏,,61119718118149388X,
2189769254,KzAj,,,IWQEDIIV,
5202799717,,宋晙,,365526130164667769,
2186893139,,王鲢襰,001573108807,513118260927870747,
2186911133,,王號,002139305355,542109136930351342,
2180029164,,杨僇卐,,999377072270042803,
5202803638,,杨蛆,002211601666,836767244967501099,
202803640,,O钊,06682262639,95428755676496765,
5203014674,,张含荜,,180739849406478738,
5894997058,,赵勖擕,,076140649374087320,
5201091016,,曹袓噂,,947732200119786265,
5201790076,,何鋮,116034611778,62653656603094187X,
5872569734,,刘熵驉,,412795939177989764,
2186957032,,刘涅饊,058002649641,467003519527954514,
3995233093,,刘绍,,803183467004557426,
5203022181,,李餹,111060686950,425068035681323096,
2189771708,,卢鵦寨,,190026999599625467,
5203023150,,吕苖丝,,625379839890918018,
2186938179,,任爓蹂,,626664990139214015,
2189716891,,武识汻,005472572046,49264989241615382X,
2186938177,,徐圽,001418103613,327167337374799062,
5203023151,,徐鮸旫,,172007415630037969,
2189716892,,杨揘唣,,984824041346773623,
5203022182,,张婈崏,,021456600456558762,
3994388594,,朱陈曐,,237113380408075606,
5203017134,,白訮璏猖,051059583890,912993776357237541,
2189725991,,陈氜停,,98547221280814880X,
3990279041,,陈遁疦,,234182355888028631,
5872462208,,戴嗃頾,318091885343,381163962333378023,
3995233465,,费嬅哠,,707052728179720922,
5203017135,,郝底齛,055030599100,589033158922298937,
3994364798,,刘汐鯭,115527629674,738645534940787048,
2189648023,,刘笉奸,,830378523504560618,
2189648024,,刘嵶,,536790353022638650,
3995193292,,刘掓鵋,,693122973684415120,
3995205832,,李晾,053096176065,389228754703168094,
3992436409,,马鏳,112095512247,34241595839026689X,
5899161500,,乔濶妛,,446046544205393983,
3995256052,,秦袯鷀,,271511331333767116,
2186966226,,王渋嬼,008281580923,314173499845239398,
5201088930,,王顡枢,,211700913239101873,
5203017681,,肖蠖锁,050015483864,699434455994054480,
3995205833,,谢罽啿,,626125775168489222,
2189738746,,杨皬纱,,57692441365732004X,
2186873955,,叶鬰佹,,206962321404890888,
3995477887,,云崷傗,003514778344,064326879045756967,
2186966227,,于裪柉,055091893763,960177216806044945,
2189738747,,翟涓棡,,340438883064206567,
2186935990,IfrlzvRvsKem,,003263807976,F503AZJG,
3992455137,,张龃鱸,111536313657,815050569325232527,
2186873956,,张阵齼,,110233891808554422,
3994385912,,赵雫蛯,,021054451158501749,
5203014662,,白饍硫,310071575836,504651172111119135,
2180027048,,段改鯮,002146823559,50695847065434883X,
2189657152,,冯蹵濷,,298581317540833183,
3993745583,,郭睢,,197693372020468580,
3993803783,,郭袓扪,051036565165,750632652317419801,
2186947106,,刘善,,349395390223178116,
2186947107,,刘覹畢,,022875513917107582,
5203014663,,石骇侚,,354681490952031896,
2189675864,,石蜳,050061425586,165867995608796398,
2186960196,,吴鮻埭,,595718818182103131,
2186583993,,项蹍鬡,001101456803,020510132917399635,
3993802972,,袁蓞偿,053089414070,348713686996921931,
3994596668,,张譹,,54799008820950021X,
3993793919,,张谛餷,053030366371,123947900120905071,
2186939660,,朱恛镽,126048810578,814389651929781790,
2189742874,,邓聗貗,120588694253,286490600861633012,
2189704724,,郭觚,008212628180,939666360476749800,
3993928890,,加疲奋,,997689014736752957,
3992441141,,金墔,052078142929,263515934940522081,
2186962682,,李垨苕,005548546317,168681926284375722,
2186917531,,李凧炛,,714663274017334288,
3992340666,,牛柚,,924433592264689498,
2186958295,,苏岌祸,,799580426673249814,
5872080568,,苏怊,,954700520836695662,
2189757068,,王貋绁,116024235391,189913774210075420,
2186952069,,王囎掴,051005870524,207571702895914890,
5872544822,,魏倉圷,,996602766569407396,
5872544824,,魏臎偛,,02395783231801761X,
5872544825,,薛搱嘭,,485437410554202769,
5872585347,,杨糸豐,,179948894692993690,
2189704467,,杨謩,051089024543,488395429968881501,
2186917532,,姚槪猇,,912599117077632493,
2186917532,,姚槪猇,,912599117077632493,
2186917533,,张霒佻,,021616608679086329,
2186917533,,张霒佻,,021616608679086329,
2189704725,,赵羾效,005667571641,068435770058820147,
2189721787,,赵井,111061201393,119901037596625902,
2186965170,,郑薻臌,001519167873,36799133047613115X,
3993929036,,曹蠵蝁,,520638342788944883,
3993745227,,付隯统,003685920609,768353815164654163,
2189659744,,韩詈鶇,,78726425482825849X,
2189659795,QHbbAdXV!CHD,,,101948564,
2189659745,,刘煁捭,002114702289,461142557974015225,
2189762831,,谭趌艔,,165612199658058207,
2186963856,,王芰顡,003291218209,123695011997217410,
2189724254,,汪短煠,,259078219080292053,
3990452683,,魏泤矡,002954430350,433819212602175767,
3990452684,,杨袆,015059395176,973238990591743431,
3995663228,,张詟岌,,07795450149769839X,
3995229170,,赵惣设,,537932218402240392,
3995663229,,朱曍礬,,533353132998597277,
2186968349,,白秣乓,051010283226,597938698362633522,
2186942764,,毕鼕,006226157849,361699965240086777,
2186947047,,曹矽,000745290132,913782099671822901,
3994727025,,程卸,003716340623,848416944119756640,
5203010524,,陈铜爪,,504747466822197597,
2189750592,,陈沭,116521266288,282471655762265862,
2189734979,,陈懋,051045937750,570208466001820851,
5203444704,,崔眾,050095363843,335568988510978469,
5203736925,,崔耭顺,,862151737614955835,
2186971110,,崔詃霞,051057450385,136796237684389302,
5204151050,,戴屍,006649462429,741980599972277066,
2189720045,,戴蹜,002268133246,085733317128837501,
5203446055,,丁屦缇,013030602675,353790687258385267,
2189770565,,董佔侯,000754231713,855089749649510962,
2189748548,,段磅,005698940676,716065128003440834,
5204201302,,段蟜舨,002702855636,134092322546328535,
2186966251,,冯掾川,001545312511,858481807255670220,
5203444698,,付皻短,002604798056,848894100018716173,
5203014795,,郭雑锈,122094536985,633246298017429241,
2189734980,,郭覵蕭,,323808952026874141,
2180023378,,哈傻,051084963488,121675315521342252,
5201790639,,海椬,,21452341081369216X,
5201790640,,海況,,588233933630551678,
5876281947,,韩絽,003802948482,841850390853485990,
5201789850,,韩鶪訂,052096393117,108301989741216899,
5202989774,,哈梑漈,,548301542148804568,
3994744027,,何僫,051093837808,352950969942678822,
5203008201,,华鱗灈,008467737079,562144813508076982,
5203444750,,黄鐂醵,006260199648,332749714232849526,
3994355171,,黄扷鑵,,014111736645654675,
3994273372,,黄檚俵,002594459412,365194560580023578,
3993345409,,黄笰哵,000413769202,336774169697675675,
5204151079,,霍郿讵,053092606621,170163640410359468,
2186937558,,胡嗍執,000484655413,310628115576808912,
2186944441,,姜泂,120041157901,727659422300968073,
5203023686,,靳倕檊,001190337232,726469165998612415,
9297605540,,季牢,056010581510,509517119517699508,
2189722575,,兰輠契,,031973463055676732,
